p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene
3.616300637361176e-6,-0.2889259382757008,0.453,0.593,0.10089117148173946,HNRNPD
3.699990373318559e-6,1.5829081499844064,0.109,0.045,0.10322603142521448,KLHL24
3.740159578541592e-6,-0.3298105309658914,0.629,0.758,0.10434671208173188,CFL1
3.743641922609876e-6,-0.5590081325038481,0.128,0.218,0.10444386599889292,ARID2
3.7944471284647868e-6,-1.142610504922115,0.065,0.133,0.10586128043703909,C3orf58
3.823200355274465e-6,6.2407728416874235,0.034,0,0.1066634667118023,HS6ST3
3.893498914734893e-6,-0.9133000328650862,0.061,0.128,0.10862472622218877,THRIL
3.973143831767661e-6,-3.737634432005259,0.002,0.026,0.11084673976248598,MATK
3.991402055888468e-6,-0.4204433147170801,0.372,0.508,0.11135612595723238,DNMT1
4.002667637650435e-6,2.2876020636758927,0.085,0.029,0.11167042442280949,ADRB2
4.00647662614812e-6,-4.227675759644676,0.002,0.026,0.1117766913929064,PKIA
4.0218819418154505e-6,-1.3976875510447,0.016,0.056,0.11220648429470925,BLOC1S4
4.04027554493341e-6,-1.7141182264532229,0.02,0.062,0.11271964742809722,MAGEF1
4.043232347814365e-6,-0.7551397986205193,0.165,0.261,0.11280213927167296,REST
4.101424353143352e-6,-0.35412470464615875,0.244,0.362,0.11442563802834638,HIPK3
4.142109713356006e-6,-0.3676320307846642,0.253,0.381,0.1155607188929192,SNRPC
4.179253950576605e-6,-0.8106714006485496,0.081,0.155,0.11659700596713671,DENND1B
4.2110453674980875e-6,-0.39611804889308255,0.168,0.272,0.11748395470782914,GOLPH3
4.2909310771433364e-6,-0.33104452934562023,0.406,0.546,0.11971268612122195,NOP53
4.298536477168538e-6,-3.608740170075898,0.004,0.03,0.11992486917652505,TESPA1
4.441162836987859e-6,1.4317258733294533,0.142,0.071,0.12390400198912428,FCGR2A
4.473917285420311e-6,-1.430318860924594,0.017,0.058,0.12481781834594126,CXXC5
4.4858468763942825e-6,1.7449026795293383,0.101,0.04,0.12515064200452408,MICALL2
4.508271439608468e-6,2.019245207921278,0.113,0.05,0.12577626489363664,RPS6KA5
4.531647978019242e-6,-0.6030395052214821,0.136,0.228,0.12642844693875885,CLIP1
4.532752390238935e-6,-0.5472146026131169,0.135,0.228,0.12645925893527604,CREB1
4.538191995644339e-6,-2.1606929831896147,0.01,0.045,0.1266110184864814,AMOTL1
4.59983300650455e-6,1.1630763147232537,0.173,0.095,0.12833074104847042,SCARB2
4.6727833367033305e-6,-2.2685232003919102,0.004,0.03,0.13036598231068622,ZBTB16
4.7221263686847e-6,-1.73403924893789,0.01,0.045,0.13174260355993445,MED14OS
4.724094758849168e-6,-0.5719516168858063,0.16,0.26,0.13179751967713293,TUBA1C
4.80312250158633e-6,-1.7103521018262122,0.01,0.045,0.13400231467175702,OAF
4.820281260321243e-6,-1.0630770447558744,0.071,0.139,0.13448102688170235,PMM2
4.850670563029673e-6,-0.9640752380990789,0.073,0.143,0.13532885803796485,RBM28
4.855390433589109e-6,-0.4738162273618312,0.19,0.298,0.13546053770670255,AP2S1
4.8971121441472136e-6,-0.7206410560789391,0.146,0.239,0.13662453170956312,SNRNP25
4.913425113067991e-6,-5.011139145976175,0.001,0.022,0.13707964722948388,SPOCK2
4.921672561520422e-6,1.356449238955907,0.147,0.077,0.13730974279385824,NCF4
4.943202480766593e-6,-4.849378392886881,0.001,0.022,0.13791040601090718,DPY19L2
4.948947030791816e-6,0.8249149834395574,0.385,0.308,0.13807067321206087,JUND
4.949536327024601e-6,1.3206538933060545,0.129,0.061,0.13808711398765935,RAB24
4.987842251237982e-6,-0.6060121440690218,0.042,0.099,0.13915581096728846,CHAMP1
4.991160253998355e-6,-0.8107496359527722,0.144,0.236,0.1392483799263001,COPB2
5.0640493641441185e-6,-4.290161975654288,0.001,0.022,0.14128191321025677,TBC1D16
5.08123941626788e-6,-0.15072288787773847,0.972,0.981,0.14176149847445757,RPL12
5.124471843439353e-6,1.677772598318016,0.124,0.058,0.1429676399601145,GNPDA1
5.12552873521155e-6,-2.8671796356847006,0.001,0.022,0.14299712618366703,TSPAN33
5.138313543650012e-6,-5.7569370527753465,0,0.019,0.1433538095542917,C3orf14
5.138313543650012e-6,-5.621545094652797,0,0.019,0.1433538095542917,MS4A6E
5.138313543650012e-6,-5.422183823093202,0,0.019,0.1433538095542917,SH3BP4
5.138313543650012e-6,-6.002935888563784,0,0.019,0.1433538095542917,TUSC1
5.168840131187117e-6,-0.5554052815589124,0.099,0.179,0.14420547081998936,CEP78
5.2335927925132955e-6,-0.6362173959827759,0.122,0.212,0.14601200531832842,RPIA
5.243962242352959e-6,6.556293292048252,0.033,0,0.1463013025994052,ADAMTS5
5.301431665191629e-6,-1.7170804122403731,0.011,0.046,0.14790464202718126,NAV1
5.425216978706176e-6,-0.8671131142144641,0.04,0.096,0.1513581284889236,IL16
5.444218695981175e-6,-0.3874076981303335,0.404,0.538,0.1518882573991788,EIF3L
5.6378176982817554e-6,1.563578875332233,0.135,0.066,0.15728947596436268,TMEM219
5.672943487194368e-6,-0.8812666080527909,0.075,0.146,0.15826945034923567,DCTN6
5.703450608464117e-6,-0.6017757017832361,0.08,0.154,0.1591205685255404,XPA
5.719488561769159e-6,-1.3187908884365978,0.048,0.107,0.15956801138479776,DEPDC1
5.859167687536531e-6,1.427283013662095,0.123,0.056,0.16346491931458168,HOTAIRM1
5.8989295301221605e-6,-0.7724426174019171,0.117,0.2,0.16457423496087817,ALG5
5.929051414680062e-6,-0.3681782941806698,0.176,0.28,0.16541460541815906,SLBP
5.9475498284504065e-6,1.6178096844297187,0.107,0.045,0.1659306926639379,STAC3
5.987751621154609e-6,-0.4537272368296403,0.236,0.349,0.16705228247859244,YEATS4
6.083721599183683e-6,-0.4211587913666614,0.232,0.346,0.1697297488956256,TNRC6B
6.140814440385434e-6,-0.670375736612301,0.131,0.218,0.17132258207231324,SLC8A1
6.179471377268208e-6,0.8793634226314087,0.323,0.242,0.1724010719544057,GUSB
6.2528650204462056e-6,0.9492556168767141,0.263,0.176,0.1744486812054287,CES1
6.371410512454881e-6,1.3361725643241567,0.132,0.064,0.17775598188697872,DDB2
6.402706958914907e-6,-0.6800102364889509,0.068,0.136,0.178629121446767,TTC7A
6.445734399759338e-6,-2.0321408264052017,0.005,0.032,0.17982954401888576,ENPP2
6.491448323657671e-6,-0.34037901485190075,0.3,0.425,0.18110491678172538,CBX5
6.51950147488522e-6,-0.24734992426130148,0.326,0.465,0.18188757164782274,SNRPD3
6.5235767825593005e-6,-0.1791749682306949,0.915,0.939,0.18200126865662192,RPL24
6.549611856702189e-6,-0.3885945226557379,0.219,0.337,0.1827276211901344,USP7
6.575885165291158e-6,-0.43815950487665545,0.281,0.402,0.183460620226458,RBBP7
6.622222103889499e-6,1.1271332915793977,0.196,0.119,0.18475337447641313,ATG12
6.694203385783219e-6,-0.9544215508222003,0.108,0.188,0.18676158025996603,MTF2
6.720539313280051e-6,0.6794160858911997,0.466,0.402,0.18749632630120014,GPCPD1
6.784489927099588e-6,-4.135536509685981,0.003,0.027,0.1892804844761514,AUTS2
6.7878366705472365e-6,-0.5443629150646284,0.124,0.212,0.18937385527159736,TMED8
6.797470891877839e-6,1.357091955825726,0.159,0.087,0.1896426404124998,CCNT2
6.890440257993526e-6,-0.9991442198293382,0.093,0.17,0.1922363927577614,API5
6.9620220545443374e-6,-2.536792694508178,0.003,0.027,0.19423345329973246,SPRY1
6.980017655424022e-6,-1.219115368581006,0.003,0.027,0.19473551256867477,GBP1
7.071403034335727e-6,-1.7124170684798465,0.016,0.054,0.19728507325493244,MPV17L
7.17640837930166e-6,1.1138334908584897,0.204,0.127,0.200214617374137,ZMYM2
7.19264278025835e-6,6.191267899443174,0.032,0,0.20066754092642772,HOXA11-AS
7.275322711714717e-6,-0.34186835642937075,0.351,0.49,0.20297422833412887,THOC7
7.362715998115988e-6,0.5692717304421349,0.58,0.553,0.20541241363143795,MFSD1
7.388384192797805e-6,-0.5577755527936499,0.15,0.242,0.20612853059486597,TRIM22
7.415072643305876e-6,-0.45407649155360763,0.32,0.447,0.20687311167559064,FKBP3
7.453089898635896e-6,-1.2568315948558682,0.028,0.075,0.20793375508204287,ABI2
7.490325709316262e-6,-0.303441890568996,0.158,0.261,0.20897259696421439,EIF1AY
7.520910191990044e-6,-1.9235722697832944,0.008,0.04,0.20982587344633025,PCAT5
7.674298087671005e-6,-0.4403782889368475,0.112,0.196,0.21410524234793338,SDF2L1
7.780511654938704e-6,-0.4671205385371788,0.147,0.242,0.2170684946611349,CNOT9
7.785299855370706e-6,-0.4718740278667979,0.052,0.114,0.21720208066498733,AMZ2P1
7.797618892329095e-6,-1.451049536046893,0.023,0.067,0.21754576947708942,SUV39H2
7.801253479702504e-6,1.2474410390699668,0.138,0.069,0.21764717083022017,BAG4
7.813806537595675e-6,1.6485997042509464,0.11,0.048,0.21799738859238174,CEP44
7.884704270968324e-6,-0.9573400167839687,0.04,0.095,0.21997536445574525,TSPAN2
7.923459720501825e-6,-0.9849585214087879,0.029,0.077,0.2210566027422804,SKP2
7.98207963009313e-6,-0.5229368912961254,0.128,0.215,0.22269203959996825,MANF
8.184546498629987e-6,0.7112584171903982,0.34,0.248,0.228340662765278,FAR1
8.258742659669287e-6,-1.0579856237821181,0.063,0.127,0.23041066146211345,ENTPD1
8.48750289617725e-6,-0.834188391299749,0.064,0.13,0.2367928433004491,NSFL1C
8.554449680015573e-6,-0.392006514183426,0.288,0.41,0.23866059162275446,GGCT
8.602300111056982e-6,-2.5305920379989377,0.006,0.034,0.23999557079837874,TNFSF8
8.629162754486654e-6,2.731446589611111,0.048,0.008,0.24074501168742315,JAG1
8.68968047191822e-6,-0.310715574283281,0.109,0.194,0.2424333954860464,RBMXL1
8.72322169520282e-6,0.6261365700493593,0.517,0.46,0.2433691620744635,ETF1
8.734724675780284e-6,1.9542783789407585,0.089,0.034,0.24369008372959414,FAM53C
8.793002950006472e-6,-0.3534640749651891,0.218,0.338,0.24531598930223059,PRELID1
8.86733547611762e-6,1.8960040424441487,0.042,0.005,0.2473897924482055,LGALS12
8.873830876998291e-6,0.9921711786442906,0.205,0.125,0.24757100763737533,MTRF1L
9.118087241284116e-6,-0.4120781890068042,0.143,0.237,0.2543855159445855,CTBP2
9.291575897751136e-6,-1.1931127629271447,0.034,0.085,0.2592256759713589,TMPO-AS1
9.312579848473537e-6,-1.578132908342937,0.009,0.042,0.2598116651925632,UBE2Q2P1
9.42870778998739e-6,-2.1975517995320115,0.01,0.043,0.2630515186328582,SERINC5
9.465285369373893e-6,-0.9505332882840374,0.044,0.099,0.2640719965201623,CASP6
9.490507937313557e-6,-0.4395983697889271,0.237,0.346,0.26477568094311094,CMPK1
9.499263906510767e-6,1.4578223560682315,0.074,0.022,0.2650199637277439,INF2
9.54698020801591e-6,-0.36033256016215415,0.199,0.308,0.2663512008234359,ZNF302
9.667738546664017e-6,-0.30614452973213124,0.675,0.774,0.2697202377133794,SRSF3
9.789615062185267e-6,-0.9380722021160914,0.02,0.061,0.2731204706199068,ZCCHC3
9.81220754776988e-6,-0.6511761429533817,0.106,0.186,0.2737507783752319,ACSL3
9.813168001615563e-6,-3.2942308461147762,0.002,0.024,0.2737775740770726,ABLIM1
9.861802799773166e-6,-0.5096653236923464,0.231,0.337,0.27513443631087153,RGCC
9.865576369495765e-6,6.814720089516937,0.031,0,0.27523971513256235,ADAMTS1
9.897871952071078e-6,1.3690710145115874,0.144,0.075,0.276140729590831,ARSD
9.919745682796261e-6,-0.6584048523555244,0.086,0.159,0.2767509848043329,MIS18A
9.924775651782668e-6,-0.6831418119090672,0.124,0.208,0.27689131590908467,RPL26L1
1.0095491104879063e-5,1.0766556116662642,0.241,0.165,0.28165410633502097,MAN2B1
1.0146045771013406e-5,-0.7886222466818134,0.035,0.087,0.283064530965503,NDUFAF6
1.0246440935234422e-5,-2.1756438659902537,0.011,0.045,0.28586545565210514,PTMS
1.0302219197286543e-5,-0.4670323351781949,0.212,0.317,0.28742161338509725,MPC1
1.0409656455148988e-5,-2.3393151389934514,0.004,0.029,0.2904190054422016,SUMO4
1.0534830696806292e-5,0.7761522182386441,0.385,0.312,0.29391124161019877,CFLAR
1.0553795020221306e-5,-0.5910736864170063,0.084,0.155,0.2944403272691542,NOM1
1.065975022487369e-5,-2.152964779123556,0.012,0.046,0.2973963715237511,SLC35F2
1.0692323270229113e-5,2.592472996809475,0.045,0.006,0.29830512691612204,SATB2
1.0777290407992057e-5,0.6891847678166628,0.344,0.258,0.3006756250925704,CAPG
1.078277442789041e-5,-0.5036583105167454,0.095,0.171,0.30082862376371455,AP3D1
1.0849508276625338e-5,-0.6629451184921162,0.172,0.263,0.3026904314095703,RNPS1
1.0898838981321553e-5,-1.8108306221415003,0.004,0.029,0.30406670873989,MYEF2
1.1125220968540748e-5,-0.39512807104087766,0.415,0.548,0.3103825398013183,ATP5A1
1.1187148291150662e-5,-0.5868242197113904,0.064,0.13,0.3121102501748123,DESI2
1.1191198096006812e-5,1.8996221944226448,0.129,0.066,0.31222323568049404,SNX18
1.1200001879167951e-5,2.2768487548270375,0.064,0.018,0.3124688524269067,GFI1
1.1244557795617922e-5,1.0333479294983265,0.237,0.157,0.3137119179399444,IDH1
1.1637066365420872e-5,1.9882554628834366,0.061,0.016,0.3246625145288769,SDSL
1.2181959022454712e-5,-0.7376126798825826,0.066,0.131,0.339864474767464,HIST1H4E
1.2247698531923127e-5,-4.620986267599184,0.001,0.021,0.34169854134212335,CCSER1
1.2277656592469713e-5,-0.8055547190094396,0.072,0.139,0.3425343412733125,ZNF43
1.2321477302484196e-5,-4.378290045906209,0.001,0.021,0.3437568952620066,TMIGD2
1.2321483466868815e-5,-5.074212965879278,0.001,0.021,0.3437570672421731,CYTH3
1.252331215190468e-5,3.9132288877888186,0.044,0.006,0.34938788572598867,LOC100507065
1.252566298011591e-5,0.8361345180029902,0.355,0.28,0.34945347148225375,CHP1
1.2620887094997971e-5,-2.4621007439552276,0.001,0.021,0.35211012906334843,COX7B2
1.275082189554057e-5,-1.5602259946758812,0.013,0.048,0.3557351800636864,PLAU
1.2791096306454507e-5,-5.695099250054236,0,0.018,0.3568587958537743,CD34
1.2791096306454507e-5,-5.867669259065176,0,0.018,0.3568587958537743,CECR6
1.2791096306454507e-5,-6.253484998484236,0,0.018,0.3568587958537743,KIF17
1.2791096306454507e-5,-5.588856755511695,0,0.018,0.3568587958537743,LRIG1
1.2866873901069553e-5,0.37833247135834247,0.631,0.58,0.35897291496593947,ACTR3
1.2981396886558804e-5,-0.4090783640871698,0.301,0.417,0.3621679917381041,NAP1L4
1.3090159709165772e-5,-0.8224462468275481,0.124,0.204,0.3652023657260159,WDR12
1.327990289406404e-5,-1.955747937176442,0.007,0.037,0.37049601084149264,TLR1
1.3433364576182496e-5,0.6733320167955713,0.329,0.245,0.3747774383109155,BST1
1.3532274361506164e-5,6.214262060804492,0.03,0,0.3775369224116605,LMX1B
1.380496996596449e-5,-0.36925783093963993,0.402,0.537,0.3851448570804433,PDIA3P1
1.3963539279573137e-5,-1.0596491067488103,0.036,0.087,0.38956878236081094,MEX3C
1.3989195745594324e-5,1.7649181257258268,0.063,0.018,0.39028457210633605,NUDT14
1.4036291543691401e-5,-0.607228000752424,0.041,0.095,0.3915984977774464,ZNF100
1.4098749040660683e-5,3.17739079538555,0.047,0.008,0.3933409994853924,KCNN4
1.4226236044044573e-5,0.4622626869534039,0.632,0.615,0.39689775939279953,SRRM2
1.440213508417212e-5,-1.1599640414906314,0.018,0.056,0.40180516671331795,PPRC1
1.4622420451366997e-5,1.0451435392578423,0.219,0.143,0.40795090817268786,C16orf87
1.4640111350024608e-5,-0.3786787437977084,0.326,0.45,0.4084444665543365,DHX9
1.4641121501562027e-5,-1.152685854187649,0.036,0.087,0.408472648772079,RANBP3
1.4813300955881227e-5,-0.2479732925591418,0.422,0.562,0.4132762833681304,KTN1
1.5131016883508695e-5,1.424108701953185,0.165,0.095,0.4221402400330091,TMEM167B
1.5159699832001149e-5,-0.2872299373343853,0.123,0.21,0.422940465613,ZNF652
1.5200087582626918e-5,-0.5409343084915802,0.112,0.192,0.4240672434677084,MRTO4
1.5362153660895842e-5,0.6620695306329637,0.464,0.405,0.4285887249853331,PRPF4B
1.5438011275398638e-5,-0.44512537258102647,0.233,0.341,0.4307050765723466,URI1
1.5478498434930397e-5,-1.3671512359307214,0.018,0.056,0.43183462783612314,NRROS
1.5537637880155757e-5,-1.6411583593937578,0.008,0.038,0.43348455921846546,TMEM62
1.5720829992156562e-5,1.8525515406282105,0.078,0.027,0.43859543595117595,ATP6V0A1
1.5792322271174276e-5,1.7939765064295168,0.078,0.027,0.4405899990434911,GRINA
1.586846640854736e-5,-0.5827913966899496,0.11,0.189,0.4427143443320628,ELMO1
1.601876527118011e-5,1.3548210382370445,0.177,0.106,0.4469075323006539,PI4KA
1.611588805337446e-5,-0.2771578841609672,0.585,0.689,0.44961716080109404,ZFAS1
1.6144664958872982e-5,-3.1062942180946918,0.003,0.026,0.4504200076875973,MIR3654
1.6149172726427732e-5,-0.4919921522410293,0.051,0.109,0.4505457698946073,SREBF2
1.6227179852185037e-5,-3.2004109194558144,0.003,0.026,0.45272209069611036,CD3G
1.6234971055916843e-5,0.4212281753632432,0.659,0.622,0.452939457489024,AHNAK
1.6330524961143553e-5,-1.0899567240111017,0.025,0.069,0.455605315890944,SMPD4
1.6343469669936612e-5,1.200368136852889,0.178,0.106,0.4559664603215615,RABGGTB
1.6485281183586342e-5,-0.9521804670304119,0.025,0.069,0.4599228597408754,RUSC1-AS1
1.6645819645055835e-5,-2.5045534405993513,0.003,0.026,0.4644017222774127,CRISPLD1
1.6673137890051087e-5,-0.7158930551057667,0.044,0.098,0.4651638739945353,RRP15
1.6732585606380636e-5,-0.6016252521513428,0.084,0.154,0.46682240583241336,NANS
1.6816140945749754e-5,-2.2075623720713047,0.003,0.026,0.4691535162454724,RASSF8
1.7028129591492102e-5,-1.0873087032322175,0.019,0.058,0.4750677874730382,MSANTD3
1.7255788686094087e-5,-0.48271616510706017,0.096,0.171,0.48141924855333895,ATP6V1B2
1.7318196198387e-5,0.9356322552257256,0.255,0.178,0.48316035573879895,CPM
1.7348410816199646e-5,-0.43622000638391467,0.196,0.296,0.48400331336115393,PTPN1
1.737184988964171e-5,-0.888782546452487,0.059,0.119,0.48465724007111405,RFX7
1.7819758611701262e-5,2.2556056030459817,0.065,0.019,0.4971534455078535,C20orf197
1.8020333888938823e-5,1.1598977098083363,0.213,0.139,0.5027492951675042,PCF11
1.8166831161091126e-5,0.5693985686165777,0.546,0.492,0.5068364225632813,HIST1H1C
1.822529794093423e-5,1.1227428793660037,0.209,0.133,0.508467587254124,KCNA3
1.836202790864689e-5,-0.259493656081093,0.821,0.891,0.5122822166233396,ARPC2
1.8489691288808723e-5,1.224032073013265,0.122,0.059,0.5158438972664746,RBM15
1.8653708638672975e-5,1.1992048864569131,0.128,0.064,0.5204198173103374,ZMYM5
1.8762233234535463e-5,-0.4391183407730695,0.197,0.298,0.5234475450103049,ABCE1
1.908602804062554e-5,-0.4099772858912868,0.114,0.197,0.532481096305412,CD38
1.9116413876817222e-5,-0.7891380469073743,0.043,0.096,0.5333288307493237,KDM7A
1.952755510139155e-5,-1.9601100337599169,0.01,0.042,0.5447992597737229,LINC01750
1.962443497695641e-5,-0.9236818814244108,0.093,0.163,0.5475021114221069,BUB1
1.963477665833683e-5,-0.3871707639450753,0.176,0.274,0.5477906339909392,SOD2
1.9744060744809162e-5,1.9878176799067873,0.101,0.045,0.5508395507194308,ABCA1
1.9759078681170186e-5,-0.9441341987642788,0.052,0.109,0.551258536125967,WBP11P1
1.9765405233023012e-05,-0.581690554815966,0.136,0.221,0.551435040596109,CHMP4A
1.9933270223666367e-5,-1.9696820244452642,0.006,0.032,0.556118305970068,AKR1C3
2.0035546640055467e-5,-0.32964697643237034,0.193,0.296,0.5589717157109074,SNRNP27
2.0074753166463846e-5,1.586486557231298,0.178,0.111,0.5600655385911748,B3GNT2
2.0236984905429736e-5,0.8272368190727319,0.292,0.213,0.5645916418765842,DNAJA2
2.0303342262398756e-5,1.30684878911891,0.224,0.152,0.5664429457786629,CCNL2
2.0430870270517335e-5,-0.792119240534517,0.155,0.24,0.5700008496771631,RHOQ
2.050969309905626e-5,0.8052266748321633,0.375,0.306,0.5721999277705706,TUG1
2.0543205542447035e-5,-0.28777666763200405,0.331,0.466,0.5731348914287299,PSMA2
2.0744741052596274e-5,-0.5259028526631649,0.094,0.167,0.5787575306263835,MED10
2.111858046702479e-5,-0.44216915389492195,0.211,0.314,0.5891872764495246,PSMB4
2.11344799741313e-5,-0.7156376303043304,0.054,0.112,0.5896308567982891,FBXO38
2.113533309021457e-5,-1.2448927367127012,0.038,0.088,0.5896546578838963,ASF1B
2.1137104441580937e-5,1.3196922355113325,0.189,0.119,0.5897040768156666,STAT3
2.1141206302525325e-5,2.393648593393097,0.067,0.021,0.589818514634154,SLC15A2
2.123610957655334e-5,-1.3313260165035443,0.042,0.093,0.5924662210762617,HMGCS1
2.1336739055360774e-5,-0.4905432776227885,0.041,0.093,0.5952736829055102,MPRIP
2.141706678624443e-5,-0.45271204369260165,0.217,0.321,0.59751474626943335,RANBP2
2.2051580578814743e-5,-0.34570329500547137,0.183,0.284,0.6152170465683525,UXT
2.2359569760115997e-5,-1.1947624183512064,0.037,0.087,0.6238096367374761,TIMM21
